row_id,source_dataset,npdes_id,registry_id,facility_name,city,state,county,permit_status,permit_type,facility_type,total_design_flow,actual_average_flow,current_snc_status,current_violation,inspections,pct_low_income_3mi,pct_people_of_color,population_density,tribal_spatial_flag,derived_tribes,latitude,longitude,has_tribal_context,has_current_violation
6235,EPA ECHO CWA/NPDES facility locations,AKG375353,110013336256,NORRIS BERT KEYES / LITTLE BOULDER CREEK,UNKNOWN,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,62.26562629986171,-149.50399350017196,FALSE,FALSE
6236,EPA ECHO CWA/NPDES facility locations,AKG378883,110042384381,TODD & MICHELE LECOURS / CACHE CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6237,EPA ECHO CWA/NPDES facility locations,AKG524013,110042368513,ROMANZOF FISHING COMPANY LLC - M/V BARANOF (USCG NO. 598508),UNKNOWN,AK,Unknown county,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6238,EPA ECHO CWA/NPDES facility locations,AKG376697,110041926869,JEFF PIEPER / KNIK RIVER,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6239,EPA ECHO CWA/NPDES facility locations,AKG375728,110012682310,GARY BYERLY / STEESE HIGHWAY LIST,UNKNOWN,AK,Fairbanks North Star,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,64.6704542999335,-146.496061100249,FALSE,FALSE
6240,EPA ECHO CWA/NPDES facility locations,AKG377218,110041910590,"GORDON HAYES, CARYN HAYES / MATANUSKA RIVER",UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6241,EPA ECHO CWA/NPDES facility locations,AKG376424,110041914364,KEN COULSON / FORTYMILE AREA,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6242,EPA ECHO CWA/NPDES facility locations,AKG377066,110041925316,RICHARD KERR / SIXMILE-RESURRECTION CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6243,EPA ECHO CWA/NPDES facility locations,AKG370875,110043261797,NUGGET LLC / NUGGET CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6244,EPA ECHO CWA/NPDES facility locations,AKG377703,110041917931,DENNIS HICKMAN & FAMILY / KNIK RIVER,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6245,EPA ECHO CWA/NPDES facility locations,AKG378350,110041935369,KEVIN SPURGEON / KNIK RIVER,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6246,EPA ECHO CWA/NPDES facility locations,AKU000053,110010112458,"HENDRICKSON, JACK",CIRCLE HOT SPRINGS,AK,Unknown county,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,65.64897799989069,-145.61480199996996,FALSE,FALSE
6247,EPA ECHO CWA/NPDES facility locations,AKG376618,110041925566,RONALD L. MACH / CROW CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6248,EPA ECHO CWA/NPDES facility locations,AKG378623,110041900459,GEORGE BROWN / TYONE CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6249,EPA ECHO CWA/NPDES facility locations,AKG520063,110028072555,F: NORTHWEST ENTERPRISE(609384,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6250,EPA ECHO CWA/NPDES facility locations,AKU000289,110055359552,B & N FISHERIES - F/V PEGGY JO,NOT APPLICABLE,AK,Unknown county,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6251,EPA ECHO CWA/NPDES facility locations,AKG524082,110043732725,PACIFIC SOUNDER 522870,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6252,EPA ECHO CWA/NPDES facility locations,AKG370045,110028065304,RICHARD L. LAMPRIGHT / DIANE CREEK,UNKNOWN,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,61.1742502998493,-149.284329399791,FALSE,FALSE
6253,EPA ECHO CWA/NPDES facility locations,AKG520205,110009059080,F: ALASKA VOYAGER (536484),UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6254,EPA ECHO CWA/NPDES facility locations,AKG376807,110041932228,LAYMAN B. BLANTON / MATANUSKA RIVER,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6255,EPA ECHO CWA/NPDES facility locations,AKR10H130,AKR10H130,SOUTHCENTRAL FOUNDATION QUYANA CLUBHOUSE,"ANCHORAGE, ALASKA",AK,Anchorage Municipality,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,61.2202300002024,-149.873819999616,FALSE,FALSE
6256,EPA ECHO CWA/NPDES facility locations,AKG371485,110057191211,RITCHEY NORTON SOUND SUCTION DREDGE,NOME,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,64.74108690008,-164.65499739967902,FALSE,FALSE
6257,EPA ECHO CWA/NPDES facility locations,AKG376416,110041913846,KEITH CLARK / FORTYMILE AREA,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6258,EPA ECHO CWA/NPDES facility locations,AKG377624,110041933218,AMIE GREER / CACHE CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6259,EPA ECHO CWA/NPDES facility locations,AK0001422,110028069346,GOODNEWS PLATINUM MINE,PLATINUM,AK,Bethel (CA),Terminated,NPDES Individual Permit,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,58.9520839002047,-161.74680739994898,FALSE,FALSE
6260,EPA ECHO CWA/NPDES facility locations,AKG378363,110041902616,DUANE STARK / CACHE CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6261,EPA ECHO CWA/NPDES facility locations,AKG375576,110012757775,ROBERT MCALISTER / FORTYMILE AREA,UNKNOWN,AK,Southeast Fairbanks (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6262,EPA ECHO CWA/NPDES facility locations,AKG370A41,110062652801,ALASKA CONSTRUCTION STACK PUP CR MINE SITE,CIRCLE,AK,Yukon-Koyukuk (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,65.79042520004431,-144.19600760040402,FALSE,FALSE
6263,EPA ECHO CWA/NPDES facility locations,AKG371273,110022285098,JAMES KIMBRO / FORTYMILE RIVER,UNKNOWN,AK,Southeast Fairbanks (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.864997200142994,-143.218628199684,FALSE,FALSE
6264,EPA ECHO CWA/NPDES facility locations,AKG378089,110041932166,CLIFF MCCUREL / MATANUSKA RIVER,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6265,EPA ECHO CWA/NPDES facility locations,AKG377166,110041931041,RONALD HULSE / PETERS CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6266,EPA ECHO CWA/NPDES facility locations,AKG376021,110012756552,JAMES S NEWBY / CROW CREEK,UNKNOWN,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,61.1742502998493,-149.284329399791,FALSE,FALSE
6267,EPA ECHO CWA/NPDES facility locations,AKG377183,110041931602,BRUCE F. PITNOF / PETERS CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6268,EPA ECHO CWA/NPDES facility locations,AKG376586,110041909414,RICH OLSEN / LITTLE SUSITNA/FISHHOOK CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6269,EPA ECHO CWA/NPDES facility locations,AKG376152,110012813027,DAN PROVINS / FORTYMILE AREA,UNKNOWN,AK,Southeast Fairbanks (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6270,EPA ECHO CWA/NPDES facility locations,AKG378785,110042377870,LON HENDRICKSON / CARIBOU CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6271,EPA ECHO CWA/NPDES facility locations,AKG376277,110012755795,JEFF MORAN / CROW CREEK,UNKNOWN,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,61.1742502998493,-149.284329399791,FALSE,FALSE
6272,EPA ECHO CWA/NPDES facility locations,AKG371582,110070152013,ALASKA LOG WORKS GOLD & WILLOW CREEK SUCTION DREDGE,CHICKEN,AK,Southeast Fairbanks (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,64.09508290006839,-141.980909700272,FALSE,FALSE
6273,EPA ECHO CWA/NPDES facility locations,AKG370561,110010113714,GERALD I. ANDERSON / YACKO CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6274,EPA ECHO CWA/NPDES facility locations,AKG376764,110041912133,ANDREW ZIELINSKI / PETERS CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6275,EPA ECHO CWA/NPDES facility locations,AKG370795,110041257779,MULLIKIN GARFIELD CREEK MINE SITE,NOME,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,64.5057356000052,-165.41530719984794,FALSE,FALSE
6276,EPA ECHO CWA/NPDES facility locations,AKU000231,110028070833,ALASKA DOT,JUNEAU,AK,Juneau City and Borough,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,58.372909899915804,-134.17844540035,FALSE,FALSE
6277,EPA ECHO CWA/NPDES facility locations,AKG376756,110041924898,BEVERLY & STEVEN WISDOM / COOPER CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6278,EPA ECHO CWA/NPDES facility locations,AKG378095,110041932326,RON PALEN / LITTLE SUSITNA/FISHHOOK CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6279,EPA ECHO CWA/NPDES facility locations,AKG378916,110042386744,PAVEL MINZER / WILLOW CREEK & TRIBS,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6280,EPA ECHO CWA/NPDES facility locations,AKG377049,110041924567,RICHARD IVANS / SIXMILE-RESURRECTION CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6281,EPA ECHO CWA/NPDES facility locations,AKG378399,110041909352,TRAUTMAN& HEINNENBERG / LITTLE SUSITNA/FISHHOOK CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6282,EPA ECHO CWA/NPDES facility locations,AKG280008,110042365393,FRONTIER DISCOVERER / BLOCK 6864,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6283,EPA ECHO CWA/NPDES facility locations,AKG376506,110041914863,MICHAEL HENDRICKS / CABIN CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6284,EPA ECHO CWA/NPDES facility locations,AKG370040,110028065279,THURMAN OIL & MINING INC / EUREKA CREEK,UNKNOWN,AK,Fairbanks North Star,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,64.6704542999335,-146.496061100249,FALSE,FALSE
6285,EPA ECHO CWA/NPDES facility locations,AKG376294,110012812386,RICHARD OLDSON / PETERS CREEK,UNKNOWN,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,62.26562629986171,-149.50399350017196,FALSE,FALSE
6286,EPA ECHO CWA/NPDES facility locations,AKG377517,110041919804,CURTIS DUFENDACH / MCCUMBER CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6287,EPA ECHO CWA/NPDES facility locations,AKG524085,110044879450,UNIMAK 637693,UNKNOWN,AK,Unknown county,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6288,EPA ECHO CWA/NPDES facility locations,AKG376585,110041909370,RICH OLSEN / STEESE HIGHWAY,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6289,EPA ECHO CWA/NPDES facility locations,AKG376398,110041924317,MARK BROOKS / FORTYMILE AREA,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6290,EPA ECHO CWA/NPDES facility locations,AKG378693,110042376238,JEREMIAH FOGEL / CARIBOU CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6291,EPA ECHO CWA/NPDES facility locations,AKG378547,110041909762,GENE BAILEY / MATANUSKA RIVER,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6292,EPA ECHO CWA/NPDES facility locations,AKG370D00,110070548178,FENDRYK LILLIWIG CREEK MINE SITE,CHICKEN,AK,Southeast Fairbanks (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,64.09508290006839,-141.980909700272,FALSE,FALSE
6293,EPA ECHO CWA/NPDES facility locations,AKG377659,110041933003,FOSTER HARRISON & LARRY CROCKER / PETERS CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6294,EPA ECHO CWA/NPDES facility locations,AKG371460,110059803397,KLUTCHNIKOV NORTON SOUND SUCTION DREDGE,NOME,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,64.74108690008,-164.65499739967902,FALSE,FALSE
6295,EPA ECHO CWA/NPDES facility locations,AKG375921,110013347949,DAVID G WALKER / LITTLE SUSITNA/FISHHOOK CREEK,UNKNOWN,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,62.26562629986171,-149.50399350017196,FALSE,FALSE
6296,EPA ECHO CWA/NPDES facility locations,AKG376292,110012681482,JAMES CLARK / SIXMILE-RESURRECTION CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6297,EPA ECHO CWA/NPDES facility locations,AKG377396,110041902750,STEPHEN CARVALHO / MATANUSKA RIVER,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6298,EPA ECHO CWA/NPDES facility locations,AKU000227,110028070762,"ANDERSON, RALPH S.",NOME,AK,Unknown county,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,64.74108690008,-164.65499739967902,FALSE,FALSE
6299,EPA ECHO CWA/NPDES facility locations,AKG375593,110013348127,JAMES P MCCALL / BIRD CREEK,UNKNOWN,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,62.26562629986171,-149.50399350017196,FALSE,FALSE
6300,EPA ECHO CWA/NPDES facility locations,AKG376529,110041922943,RALPH HENDERSON / PORCUPINE CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6301,EPA ECHO CWA/NPDES facility locations,AKG375386,110013743306,NEWTON A KING JR / CHICKALOON RIVER,UNKNOWN,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,62.26562629986171,-149.50399350017196,FALSE,FALSE
6302,EPA ECHO CWA/NPDES facility locations,AKG375218,110012682613,JAMES J GOFF / COOPER CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6303,EPA ECHO CWA/NPDES facility locations,AKG378355,110041902304,DUANE STARK / STEESE HIGHWAY LIST,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6304,EPA ECHO CWA/NPDES facility locations,AKG377668,110041933281,DON HART / PETERS CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6305,EPA ECHO CWA/NPDES facility locations,AKG378869,110042382105,CHARLES LANCE / CACHE CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6306,EPA ECHO CWA/NPDES facility locations,AKG375315,110012758925,NORRIS BERT KEYES / GODDARD HOT SPRINGS CREEK (POOLS),UNKNOWN,AK,Sitka City and Borough,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.1932043999383,-135.36739650007905,FALSE,FALSE
6307,EPA ECHO CWA/NPDES facility locations,AKG376803,110041932111,JAMES BOWMAN / KNIK RIVER,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6308,EPA ECHO CWA/NPDES facility locations,AKG520214,110011383332,F: ARCTIC STORM (903511),UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6309,EPA ECHO CWA/NPDES facility locations,AKG378899,110042384522,THOMAS MCMAHON / CACHE CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6310,EPA ECHO CWA/NPDES facility locations,AKG371340,110017888703,CHESTER BELL / EMERY CREEK,UNKNOWN,AK,Yukon-Koyukuk (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,65.37565650002448,-151.57817639981099,FALSE,FALSE
6311,EPA ECHO CWA/NPDES facility locations,AKG379139,110042377530,DAVID E. SCHOCK / KNIK RIVER,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6312,EPA ECHO CWA/NPDES facility locations,AKG376547,110041930177,TOM HUNDLEY / DALTON HIGHWAY LIST,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6313,EPA ECHO CWA/NPDES facility locations,AKG377798,110041901216,THOMAS JORDAN / MATANUSKA RIVER,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6314,EPA ECHO CWA/NPDES facility locations,AKG376674,110041907050,DUANE PLOOG / UPPER CARIBOU CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6315,EPA ECHO CWA/NPDES facility locations,AKG378639,110041908415,DANIEL BURNS / LITTLE SUSITNA/FISHHOOK CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6316,EPA ECHO CWA/NPDES facility locations,AKG377938,110041899844,BARRET MCMANUS / CACHE CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6317,EPA ECHO CWA/NPDES facility locations,AKG378551,110041909977,JAMES BAILEY / CACHE CREEK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6318,EPA ECHO CWA/NPDES facility locations,AKG376501,110041907988,ROBERT HARE / STEESE HIGHWAY LIST,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6319,EPA ECHO CWA/NPDES facility locations,AKU000185,110021029180,LOG RAFT (IN WARD COVE),WARD COVE,AK,Ketchikan Gateway,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,55.449937800074004,-131.10668470001596,FALSE,FALSE
6320,EPA ECHO CWA/NPDES facility locations,AKG377948,110041900217,BOB MICHEL & WAYNE CLARK / MATANUSKA RIVER,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.3461910000742,-152.83706790031502,FALSE,FALSE
6321,EPA ECHO CWA/NPDES facility locations,AKG370057,110009058312,BLAIR QUARTZ CREEK MINE SITE,UNKNOWN,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,61.1742502998493,-149.284329399791,FALSE,FALSE
